"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"Stonebridge Life Insurance Company (Open Enrollment)";"Stonebridge";65021.00;"F";"MI";3;7361.00;"Male";"Non-Tobacco";"";6/17/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";277.17;831.51;1663.02;3326.04;"$25";
"Stonebridge Life Insurance Company (Open Enrollment)";"Stonebridge";65021.00;"F";"MI";3;7361.00;"Male";"Tobacco";"";6/17/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";189.83;569.49;1138.98;2277.96;"$25";
"Stonebridge Life Insurance Company (Open Enrollment)";"Stonebridge";65021.00;"F";"MI";3;7361.00;"Male";"Tobacco";"";6/17/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";304.89;914.67;1829.34;3658.68;"$25";
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";130.20;389.06;761.40;1522.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";154.75;462.27;904.95;1809.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";143.20;427.85;837.45;1674.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";170.21;508.40;995.40;1990.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";130.20;389.06;761.40;1522.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";154.75;462.27;904.95;1809.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";143.20;427.85;837.45;1674.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";1;6272.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";170.21;508.40;995.40;1990.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";144.67;432.21;846.00;1692.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";171.94;513.56;1005.50;2011.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";159.12;475.31;930.50;1861.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";189.13;564.81;1106.00;2212.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";144.67;432.21;846.00;1692.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";171.94;513.56;1005.50;2011.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";159.12;475.31;930.50;1861.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";2;6271.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";189.13;564.81;1106.00;2212.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";166.37;496.93;972.90;1945.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";197.73;590.48;1156.33;2312.65;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";182.98;546.49;1070.08;2140.15;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";217.49;649.42;1271.90;2543.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";166.37;496.93;972.90;1945.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";197.73;590.48;1156.33;2312.65;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";182.98;546.49;1070.08;2140.15;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";3;6270.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";217.49;649.42;1271.90;2543.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";173.60;518.50;1015.20;2030.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";206.33;616.12;1206.60;2413.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";190.94;570.22;1116.60;2233.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";226.95;677.62;1327.20;2654.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";173.60;518.50;1015.20;2030.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";206.33;616.12;1206.60;2413.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";190.94;570.22;1116.60;2233.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";4;6269.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";226.95;677.62;1327.20;2654.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";180.83;540.08;1057.50;2115.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";214.93;641.76;1256.88;2513.75;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";198.89;593.94;1163.13;2326.25;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";236.41;705.83;1382.50;2765.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";180.83;540.08;1057.50;2115.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";214.93;641.76;1256.88;2513.75;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";198.89;593.94;1163.13;2326.25;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"MI";5;6268.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";236.41;705.83;1382.50;2765.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";122.97;367.49;719.10;1438.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";146.15;436.63;854.68;1709.35;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";135.25;404.12;790.93;1581.85;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";160.76;480.20;940.10;1880.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";122.97;367.49;719.10;1438.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";146.15;436.63;854.68;1709.35;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";135.25;404.12;790.93;1581.85;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";1;7544.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";160.76;480.20;940.10;1880.20;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";130.20;389.06;761.40;1522.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";154.75;462.27;904.95;1809.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";143.20;427.85;837.45;1674.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";170.21;508.40;995.40;1990.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";130.20;389.06;761.40;1522.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";154.75;462.27;904.95;1809.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";143.20;427.85;837.45;1674.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";2;7543.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";170.21;508.40;995.40;1990.80;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";137.43;410.64;803.70;1607.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";163.34;487.91;955.23;1910.45;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";151.16;451.58;883.98;1767.95;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";179.67;536.61;1050.70;2101.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";137.43;410.64;803.70;1607.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";163.34;487.91;955.23;1910.45;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";151.16;451.58;883.98;1767.95;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";3;7542.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";179.67;536.61;1050.70;2101.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";144.67;432.21;846.00;1692.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";171.94;513.56;1005.50;2011.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";159.12;475.31;930.50;1861.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";189.13;564.81;1106.00;2212.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";144.67;432.21;846.00;1692.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";171.94;513.56;1005.50;2011.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";159.12;475.31;930.50;1861.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"TN";4;7541.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";189.13;564.81;1106.00;2212.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";159.75;477.19;934.20;1868.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";190.45;568.76;1113.75;2227.50;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";175.75;524.93;1027.80;2055.60;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";209.53;625.68;1225.35;2450.70;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";159.75;477.19;934.20;1868.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";190.45;568.76;1113.75;2227.50;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";175.75;524.93;1027.80;2055.60;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";1;6886.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";209.53;625.68;1225.35;2450.70;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";177.50;530.13;1038.00;2076.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";211.61;631.88;1237.50;2475.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";195.28;583.17;1142.00;2284.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";232.82;695.12;1361.50;2723.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";177.50;530.13;1038.00;2076.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";211.61;631.88;1237.50;2475.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";70.00;"N";"Y";"70";195.28;583.17;1142.00;2284.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"A";"WI";2;6885.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Issue Age";85.00;"N";"Y";"85";232.82;695.12;1361.50;2723.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";209.53;625.68;1225.35;2450.70;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";250.86;748.92;1467.00;2934.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";230.47;688.10;1347.75;2695.50;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";275.94;823.74;1613.70;3227.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";209.53;625.68;1225.35;2450.70;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";250.86;748.92;1467.00;2934.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"Y";"N";"70";230.47;688.10;1347.75;2695.50;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";1;6272.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"Y";"N";"85";275.94;823.74;1613.70;3227.40;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";232.82;695.12;1361.50;2723.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";278.73;832.05;1630.00;3260.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";256.07;764.48;1497.50;2995.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";306.60;915.18;1793.00;3586.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";232.82;695.12;1361.50;2723.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";278.73;832.05;1630.00;3260.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";256.07;764.48;1497.50;2995.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";2;6271.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";306.60;915.18;1793.00;3586.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";267.74;799.27;1565.73;3131.45;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Female";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";320.54;956.75;1874.50;3749.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";294.48;879.03;1722.13;3444.25;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Female";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";352.59;1052.34;2061.95;4123.90;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";267.74;799.27;1565.73;3131.45;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Male";"Non-Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";320.54;956.75;1874.50;3749.00;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";70.00;"N";"N";"70";294.48;879.03;1722.13;3444.25;;
"Thrivent Financial for Lutherans (Issue Age)";"Thrivent Financial";56014.00;"F";"MI";3;6270.00;"Male";"Tobacco";"";1/1/2013 0:00:00;"Issue Age";85.00;"N";"N";"85";352.59;1052.34;2061.95;4123.90;;
